universe,signal_ts,trading_day,side,limit_price,e2_limit,stop45,tp1,tp2,filled,cancel_reason,fill_ts,A_pnl,A_e2,A_exits,A_xts,B_pnl,B_e2,B_exits,B_xts,C_pnl,C_e2,C_exits,C_xts,D_pnl,D_e2,D_exits,D_xts
p1,2023-02-03T07:15:00.000Z,2023-02-03,sell,15335.5,15346.50,15357.5,15313.5,15309.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2023-02-03T07:30:00.000Z,2023-02-03,buy,15280.5,15272.13,15263.75,15305.75,15313.25,true,,2023-02-03T07:41:49.000Z,-172.50,0,S:10@15263.25,2023-02-03T08:16:04.000Z,-130.63,1,E2:5@15272.13|S:10@15263.25,2023-02-03T08:16:04.000Z,-130.63,1,E2:5@15272.13|S:10@15263.25,2023-02-03T08:16:04.000Z,-172.50,0,S:10@15263.25,2023-02-03T08:16:04.000Z
p3,2023-02-03T08:15:00.000Z,2023-02-03,sell,15282,15287.63,15293.25,15269.75,15263.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-03T09:30:00.000Z,2023-02-03,sell,15378.5,15396.38,15414.25,15318,15306,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-03T10:15:00.000Z,2023-02-03,sell,15352,15366.00,15380,15323,15320.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-03T12:00:00.000Z,2023-02-03,sell,15365.75,15373.88,15382,15349.75,15301.25,true,,2023-02-03T12:00:51.000Z,-167.50,0,S:10@15382.50,2023-02-03T12:09:17.000Z,-126.88,1,E2:5@15373.88|S:10@15382.50,2023-02-03T12:09:17.000Z,-126.88,1,E2:5@15373.88|S:10@15382.50,2023-02-03T12:09:17.000Z,-167.50,0,S:10@15382.50,2023-02-03T12:09:17.000Z
real,2023-02-03T12:15:00.000Z,2023-02-03,buy,15301.5,15277.25,15253,15396,15424.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2023-02-03T13:45:00.000Z,2023-02-03,sell,15393,15417.25,15441.5,15285.5,15257.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-03T14:30:00.000Z,2023-02-03,sell,15281.25,15291.50,15301.75,15250.75,15241.5,true,,2023-02-03T14:31:57.000Z,-210.00,0,S:10@15302.25,2023-02-03T14:32:22.000Z,-158.75,1,E2:5@15291.50|S:10@15302.25,2023-02-03T14:32:22.000Z,-158.75,1,E2:5@15291.50|S:10@15302.25,2023-02-03T14:32:22.000Z,-210.00,0,S:10@15302.25,2023-02-03T14:32:22.000Z
p1,2023-02-03T14:45:00.000Z,2023-02-03,sell,15421.75,15445.25,15468.75,15353.25,15330.5,true,,2023-02-03T14:50:58.000Z,271.00,0,T1:4@15353.25|L:6@15422.25,2023-02-03T15:14:45.000Z,135.50,0,T1:2@15353.25|L:3@15422.25,2023-02-03T15:14:45.000Z,-5.50,0,T1:2@15353.25|S:3@15469.25,2023-02-03T15:17:30.000Z,-11.00,0,T1:4@15353.25|S:6@15469.25,2023-02-03T15:17:30.000Z
p3,2023-02-03T15:00:00.000Z,2023-02-03,buy,15317.5,15294.00,15270.5,15403.25,15430.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2023-02-03T16:15:00.000Z,2023-02-03,buy,15437.75,15418.63,15399.5,15530.75,15534,true,,2023-02-03T17:57:58.000Z,-387.50,0,S:10@15399.00,2023-02-03T17:59:36.000Z,-291.88,1,E2:5@15418.63|S:10@15399.00,2023-02-03T17:59:36.000Z,-291.88,1,E2:5@15418.63|S:10@15399.00,2023-02-03T17:59:36.000Z,-387.50,0,S:10@15399.00,2023-02-03T17:59:36.000Z
p5,2023-02-03T20:45:00.000Z,2023-02-03,sell,15365.25,15385.88,15406.5,15291,15288.25,false,cutoff_1600_unfilled,,,,,,,,,,,,,,,,,
p1,2023-02-03T21:00:00.000Z,2023-02-03,sell,15391.5,15417.75,15444,15283.5,15269.75,false,post_cutoff_emission,,,,,,,,,,,,,,,,,
p5,2023-02-06T06:00:00.000Z,2023-02-06,buy,15208,15196.00,15184,15214.75,15258.75,true,,2023-02-06T08:58:44.000Z,24.00,0,T1:4@15214.75|L:6@15207.50,2023-02-06T09:09:52.000Z,12.00,0,T1:2@15214.75|L:3@15207.50,2023-02-06T09:09:52.000Z,-60.00,0,T1:2@15214.75|S:3@15183.50,2023-02-06T09:44:09.000Z,-120.00,0,T1:4@15214.75|S:6@15183.50,2023-02-06T09:44:09.000Z
p5,2023-02-06T06:15:00.000Z,2023-02-06,sell,15344.5,15370.38,15396.25,15226.25,15201.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p1,2023-02-06T06:30:00.000Z,2023-02-06,buy,15231,15223.38,15215.75,15252.5,15253.25,true,,2023-02-06T06:32:18.000Z,-157.50,0,S:10@15215.25,2023-02-06T08:28:06.000Z,-119.38,1,E2:5@15223.38|S:10@15215.25,2023-02-06T08:28:06.000Z,-119.38,1,E2:5@15223.38|S:10@15215.25,2023-02-06T08:28:06.000Z,-157.50,0,S:10@15215.25,2023-02-06T08:28:06.000Z
p5,2023-02-06T06:45:00.000Z,2023-02-06,sell,15241,15245.50,15250,15232.25,15228.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p1,2023-02-06T07:15:00.000Z,2023-02-06,sell,15240,15247.25,15254.5,15227.25,15225.25,true,,2023-02-06T07:18:00.000Z,48.00,0,T1:4@15227.25|L:6@15240.50,2023-02-06T07:35:20.000Z,24.00,0,T1:2@15227.25|L:3@15240.50,2023-02-06T07:35:20.000Z,40.00,0,T1:2@15227.25|T2:2@15225.25|S:1@15255.00,2023-02-06T15:03:54.000Z,50.25,0,T1:4@15227.25|T2:3@15225.25|S:3@15255.00,2023-02-06T15:03:54.000Z
p3,2023-02-06T08:45:00.000Z,2023-02-06,sell,15304.25,15321.75,15339.25,15253,15225.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2023-02-06T09:00:00.000Z,2023-02-06,sell,15238,15247.38,15256.75,15227.25,15206.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-06T09:15:00.000Z,2023-02-06,buy,15171,15161.25,15151.5,15217.25,15232.75,true,,2023-02-06T09:56:20.000Z,-200.00,0,S:10@15151.00,2023-02-06T10:03:24.000Z,-151.25,1,E2:5@15161.25|S:10@15151.00,2023-02-06T10:03:24.000Z,-151.25,1,E2:5@15161.25|S:10@15151.00,2023-02-06T10:03:24.000Z,-200.00,0,S:10@15151.00,2023-02-06T10:03:24.000Z
p1,2023-02-06T10:00:00.000Z,2023-02-06,sell,15166.75,15173.00,15179.25,15161.75,15161,true,,2023-02-06T10:00:22.000Z,35.75,0,T1:4@15161.75|T2:3@15161.00|L:3@15167.25,2023-02-06T10:13:29.000Z,21.00,0,T1:2@15161.75|T2:2@15161.00|L:1@15167.25,2023-02-06T10:13:29.000Z,8.50,0,T1:2@15161.75|T2:2@15161.00|S:1@15179.75,2023-02-06T12:00:31.000Z,-1.75,0,T1:4@15161.75|T2:3@15161.00|S:3@15179.75,2023-02-06T12:00:31.000Z
real,2023-02-06T12:15:00.000Z,2023-02-06,buy,15162.75,15145.75,15128.75,15193.25,15200.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2023-02-06T12:45:00.000Z,2023-02-06,buy,15189.5,15178.38,15167.25,15210.75,15213.75,true,,2023-02-06T13:05:35.000Z,156.25,0,T1:4@15210.75|T2:3@15213.75|L:3@15189.00,2023-02-06T13:32:03.000Z,90.50,0,T1:2@15210.75|T2:2@15213.75|L:1@15189.00,2023-02-06T13:32:03.000Z,68.25,0,T1:2@15210.75|T2:2@15213.75|S:1@15166.75,2023-02-06T13:35:16.000Z,89.50,0,T1:4@15210.75|T2:3@15213.75|S:3@15166.75,2023-02-06T13:35:16.000Z
p5,2023-02-06T12:45:00.000Z,2023-02-06,buy,15147.75,15123.75,15099.75,15222.5,15223,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-06T13:45:00.000Z,2023-02-06,buy,15160.5,15137.63,15114.75,15194.5,15206.5,true,,2023-02-06T13:50:02.000Z,272.50,0,T1:4@15194.50|T2:3@15206.50|L:3@15160.00,2023-02-06T15:28:10.000Z,159.50,0,T1:2@15194.50|T2:2@15206.50|L:1@15160.00,2023-02-06T15:28:10.000Z,188.25,0,T1:2@15194.50|T2:2@15206.50|F:1@15188.75,2023-02-06T21:00:00.000Z,358.75,0,T1:4@15194.50|T2:3@15206.50|F:3@15188.75,2023-02-06T21:00:00.000Z
p5,2023-02-06T14:30:00.000Z,2023-02-06,sell,15213.75,15232.00,15250.25,15174.25,15173.25,true,,2023-02-06T14:31:37.000Z,-370.00,0,S:10@15250.75,2023-02-06T15:01:19.000Z,-278.75,1,E2:5@15232.00|S:10@15250.75,2023-02-06T15:01:19.000Z,-278.75,1,E2:5@15232.00|S:10@15250.75,2023-02-06T15:01:19.000Z,-370.00,0,S:10@15250.75,2023-02-06T15:01:19.000Z
real,2023-02-06T15:00:00.000Z,2023-02-06,buy,15191.5,15172.25,15153,15244.75,15252.25,true,,2023-02-06T15:19:14.000Z,-390.00,0,S:10@15152.50,2023-02-06T15:28:14.000Z,-293.75,1,E2:5@15172.25|S:10@15152.50,2023-02-06T15:28:14.000Z,-293.75,1,E2:5@15172.25|S:10@15152.50,2023-02-06T15:28:14.000Z,-390.00,0,S:10@15152.50,2023-02-06T15:28:14.000Z
p1,2023-02-06T15:15:00.000Z,2023-02-06,sell,15245.25,15256.13,15267,15215,15212.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-06T15:15:00.000Z,2023-02-06,buy,15149.25,15125.63,15102,15233,15234.5,true,,2023-02-06T15:30:07.000Z,589.25,0,T1:4@15233.00|T2:3@15234.50|L:3@15148.75,2023-02-06T20:30:02.000Z,337.50,0,T1:2@15233.00|T2:2@15234.50|L:1@15148.75,2023-02-06T20:30:02.000Z,377.50,0,T1:2@15233.00|T2:2@15234.50|F:1@15188.75,2023-02-06T21:00:00.000Z,709.25,0,T1:4@15233.00|T2:3@15234.50|F:3@15188.75,2023-02-06T21:00:00.000Z
p5,2023-02-06T15:45:00.000Z,2023-02-06,sell,15229,15255.50,15282,15168.75,15166.25,true,,2023-02-06T15:51:52.000Z,-535.00,0,S:10@15282.50,2023-02-06T16:32:17.000Z,-402.50,1,E2:5@15255.50|S:10@15282.50,2023-02-06T16:32:17.000Z,-402.50,1,E2:5@15255.50|S:10@15282.50,2023-02-06T16:32:17.000Z,-535.00,0,S:10@15282.50,2023-02-06T16:32:17.000Z
real,2023-02-06T16:00:00.000Z,2023-02-06,buy,15180.75,15154.00,15127.25,15239,15242.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-06T19:45:00.000Z,2023-02-06,buy,15159.75,15134.00,15108.25,15211.5,15229,true,,2023-02-06T20:26:09.000Z,290.00,0,F:10@15188.75,2023-02-06T21:00:00.000Z,145.00,0,F:5@15188.75,2023-02-06T21:00:00.000Z,145.00,0,F:5@15188.75,2023-02-06T21:00:00.000Z,290.00,0,F:10@15188.75,2023-02-06T21:00:00.000Z
p3,2023-02-06T20:00:00.000Z,2023-02-06,buy,15190.5,15182.50,15174.5,15209.25,15211,true,,2023-02-06T20:06:36.000Z,-165.00,0,S:10@15174.00,2023-02-06T20:13:04.000Z,-125.00,1,E2:5@15182.50|S:10@15174.00,2023-02-06T20:13:04.000Z,-125.00,1,E2:5@15182.50|S:10@15174.00,2023-02-06T20:13:04.000Z,-165.00,0,S:10@15174.00,2023-02-06T20:13:04.000Z
p2,2023-02-06T20:45:00.000Z,2023-02-06,buy,15143,15126.00,15109,15182,15188.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2023-02-06T21:00:00.000Z,2023-02-06,sell,15248.5,15267.00,15285.5,15185.75,15157,false,post_cutoff_emission,,,,,,,,,,,,,,,,,
p2,2023-02-06T23:15:00.000Z,2023-02-07,sell,15274.25,15298.75,15323.25,15236.25,15184.75,false,order_ttl_expired,,,,,,,,,,,,,,,,,
real,2023-02-07T03:45:00.000Z,2023-02-07,sell,15235.5,15241.25,15247,15223.5,15218,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-07T06:00:00.000Z,2023-02-07,sell,15238.5,15249.63,15260.75,15210.5,15202.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-07T06:15:00.000Z,2023-02-07,sell,15218.25,15225.50,15232.75,15210.5,15209.75,true,,2023-02-07T07:08:43.000Z,55.00,0,T1:4@15210.50|T2:3@15209.75|L:3@15218.75,2023-02-07T09:10:33.000Z,80.38,1,E2:5@15225.50|T1:4@15210.50|T2:3@15209.75|L:3@15222.38,2023-02-07T09:11:00.000Z,47.75,1,E2:5@15225.50|T1:4@15210.50|T2:3@15209.75|S:3@15233.25,2023-02-07T09:12:24.000Z,11.50,0,T1:4@15210.50|T2:3@15209.75|S:3@15233.25,2023-02-07T09:12:24.000Z
p4,2023-02-07T07:00:00.000Z,2023-02-07,sell,15268.5,15286.88,15305.25,15202,15201.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-07T07:15:00.000Z,2023-02-07,sell,15253,15271.88,15290.75,15209.25,15196.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-07T07:45:00.000Z,2023-02-07,buy,15192.25,15186.00,15179.75,15210.5,15218.75,true,,2023-02-07T08:05:05.000Z,-130.00,0,S:10@15179.25,2023-02-07T08:05:35.000Z,-98.75,1,E2:5@15186.00|S:10@15179.25,2023-02-07T08:05:35.000Z,-98.75,1,E2:5@15186.00|S:10@15179.25,2023-02-07T08:05:35.000Z,-130.00,0,S:10@15179.25,2023-02-07T08:05:35.000Z
real,2023-02-07T08:00:00.000Z,2023-02-07,sell,15216,15223.88,15231.75,15200.25,15194,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-07T08:45:00.000Z,2023-02-07,buy,15163.25,15155.13,15147,15183.25,15184,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2023-02-07T08:45:00.000Z,2023-02-07,sell,15201.25,15209.13,15217,15181,15180,true,,2023-02-07T09:01:09.000Z,-162.50,0,S:10@15217.50,2023-02-07T09:10:24.000Z,-123.13,1,E2:5@15209.13|S:10@15217.50,2023-02-07T09:10:24.000Z,-123.13,1,E2:5@15209.13|S:10@15217.50,2023-02-07T09:10:24.000Z,-162.50,0,S:10@15217.50,2023-02-07T09:10:24.000Z
p1,2023-02-07T09:00:00.000Z,2023-02-07,sell,15206.25,15217.38,15228.5,15186,15184,true,,2023-02-07T09:03:45.000Z,-227.50,0,S:10@15229.00,2023-02-07T09:11:39.000Z,-171.88,1,E2:5@15217.38|S:10@15229.00,2023-02-07T09:11:39.000Z,-171.88,1,E2:5@15217.38|S:10@15229.00,2023-02-07T09:11:39.000Z,-227.50,0,S:10@15229.00,2023-02-07T09:11:39.000Z
real,2023-02-07T09:15:00.000Z,2023-02-07,buy,15181,15164.00,15147,15238.5,15242.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-07T09:15:00.000Z,2023-02-07,sell,15261,15269.75,15278.5,15234.25,15224.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-07T10:15:00.000Z,2023-02-07,buy,15203.5,15191.50,15179.5,15238.5,15239.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-07T12:00:00.000Z,2023-02-07,buy,15199.25,15187.13,15175,15219.75,15221,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p1,2023-02-07T13:15:00.000Z,2023-02-07,sell,15252.5,15260.50,15268.5,15217.5,15217,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-07T14:45:00.000Z,2023-02-07,sell,15261.75,15282.88,15304,15206.25,15184.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-07T15:15:00.000Z,2023-02-07,sell,15188.25,15204.63,15221,15153,15150,true,,2023-02-07T15:19:11.000Z,-332.50,0,S:10@15221.50,2023-02-07T16:08:19.000Z,-250.63,1,E2:5@15204.63|S:10@15221.50,2023-02-07T16:08:19.000Z,-250.63,1,E2:5@15204.63|S:10@15221.50,2023-02-07T16:08:19.000Z,-332.50,0,S:10@15221.50,2023-02-07T16:08:19.000Z
p3,2023-02-07T15:15:00.000Z,2023-02-07,buy,15112.25,15092.63,15073,15186,15187.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2023-02-07T15:45:00.000Z,2023-02-07,buy,15167.75,15150.00,15132.25,15190.5,15220.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2023-02-07T16:15:00.000Z,2023-02-07,buy,15190.5,15169.50,15148.5,15238.5,15242,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-07T17:15:00.000Z,2023-02-07,sell,15290.5,15305.50,15320.5,15243.25,15241.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-07T18:15:00.000Z,2023-02-07,buy,15292.5,15272.00,15251.5,15333,15338,true,,2023-02-07T18:15:54.000Z,-415.00,0,S:10@15251.00,2023-02-07T18:29:03.000Z,-312.50,1,E2:5@15272.00|S:10@15251.00,2023-02-07T18:29:03.000Z,-312.50,1,E2:5@15272.00|S:10@15251.00,2023-02-07T18:29:03.000Z,-415.00,0,S:10@15251.00,2023-02-07T18:29:03.000Z
p2,2023-02-07T21:45:00.000Z,2023-02-07,sell,15417.5,15426.13,15434.75,15402,15397.5,false,post_cutoff_emission,,,,,,,,,,,,,,,,,
p1,2023-02-08T04:00:00.000Z,2023-02-08,sell,15542,15563.38,15584.75,15475.75,15448.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-08T04:00:00.000Z,2023-02-08,buy,15445,15438.13,15431.25,15461.5,15462,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-08T06:00:00.000Z,2023-02-08,buy,15446,15435.88,15425.75,15492.25,15535.75,true,,2023-02-08T07:00:29.000Z,-207.50,0,S:10@15425.25,2023-02-08T08:07:05.000Z,-156.88,1,E2:5@15435.88|S:10@15425.25,2023-02-08T08:07:05.000Z,-156.88,1,E2:5@15435.88|S:10@15425.25,2023-02-08T08:07:05.000Z,-207.50,0,S:10@15425.25,2023-02-08T08:07:05.000Z
p3,2023-02-08T08:15:00.000Z,2023-02-08,sell,15443.25,15456.75,15470.25,15412.25,15412.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-08T08:45:00.000Z,2023-02-08,buy,15392.5,15383.88,15375.25,15416.25,15416.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-08T09:30:00.000Z,2023-02-08,sell,15459.75,15467.50,15475.25,15430.25,15418.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-08T09:45:00.000Z,2023-02-08,sell,15426.25,15435.63,15445,15407.5,15405,true,,2023-02-08T09:59:22.000Z,137.25,0,T1:4@15407.50|T2:3@15405.00|L:3@15426.75,2023-02-08T10:48:58.000Z,79.50,0,T1:2@15407.50|T2:2@15405.00|L:1@15426.75,2023-02-08T10:48:58.000Z,60.75,0,T1:2@15407.50|T2:2@15405.00|S:1@15445.50,2023-02-08T12:03:06.000Z,81.00,0,T1:4@15407.50|T2:3@15405.00|S:3@15445.50,2023-02-08T12:03:06.000Z
p1,2023-02-08T10:15:00.000Z,2023-02-08,buy,15396,15388.38,15380.75,15412.5,15413.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-08T11:15:00.000Z,2023-02-08,buy,15404.5,15392.50,15380.5,15434,15435.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-08T12:15:00.000Z,2023-02-08,sell,15478.5,15495.00,15511.5,15439.75,15395.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p1,2023-02-08T13:15:00.000Z,2023-02-08,sell,15440,15452.00,15464,15398.75,15393.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2023-02-08T13:45:00.000Z,2023-02-08,sell,15427.25,15445.25,15463.25,15387,15367,true,,2023-02-08T14:44:11.000Z,964.25,0,T1:4@15387.00|T2:3@15367.00|F:3@15219.75,2023-02-08T21:00:00.000Z,408.50,0,T1:2@15387.00|T2:2@15367.00|F:1@15219.75,2023-02-08T21:00:00.000Z,408.50,0,T1:2@15387.00|T2:2@15367.00|F:1@15219.75,2023-02-08T21:00:00.000Z,964.25,0,T1:4@15387.00|T2:3@15367.00|F:3@15219.75,2023-02-08T21:00:00.000Z
p2,2023-02-08T14:45:00.000Z,2023-02-08,buy,15380,15356.63,15333.25,15466,15476,true,,2023-02-08T14:50:10.000Z,-472.50,0,S:10@15332.75,2023-02-08T15:06:44.000Z,-355.63,1,E2:5@15356.63|S:10@15332.75,2023-02-08T15:06:44.000Z,-355.63,1,E2:5@15356.63|S:10@15332.75,2023-02-08T15:06:44.000Z,-472.50,0,S:10@15332.75,2023-02-08T15:06:44.000Z
p4,2023-02-08T14:45:00.000Z,2023-02-08,buy,15360.25,15337.13,15314,15439.75,15454,true,,2023-02-08T14:52:18.000Z,-467.50,0,S:10@15313.50,2023-02-08T15:30:42.000Z,-351.88,1,E2:5@15337.13|S:10@15313.50,2023-02-08T15:30:42.000Z,-351.88,1,E2:5@15337.13|S:10@15313.50,2023-02-08T15:30:42.000Z,-467.50,0,S:10@15313.50,2023-02-08T15:30:42.000Z
p4,2023-02-08T20:00:00.000Z,2023-02-08,sell,15274,15288.25,15302.5,15242.25,15234,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-09T01:00:00.000Z,2023-02-09,sell,15271.75,15280.00,15288.25,15250.5,15240.25,true,,2023-02-09T05:11:41.000Z,178.00,0,T1:4@15250.50|T2:3@15240.25|L:3@15272.25,2023-02-09T05:45:54.000Z,105.00,0,T1:2@15250.50|T2:2@15240.25|L:1@15272.25,2023-02-09T05:45:54.000Z,88.50,0,T1:2@15250.50|T2:2@15240.25|S:1@15288.75,2023-02-09T05:49:05.000Z,128.50,0,T1:4@15250.50|T2:3@15240.25|S:3@15288.75,2023-02-09T05:49:05.000Z
p5,2023-02-09T02:30:00.000Z,2023-02-09,buy,15252.5,15245.38,15238.25,15265,15265.75,true,,2023-02-09T03:29:13.000Z,88.25,0,T1:4@15265.00|T2:3@15265.75|L:3@15252.00,2023-02-09T04:03:12.000Z,51.00,0,T1:2@15265.00|T2:2@15265.75|L:1@15252.00,2023-02-09T04:03:12.000Z,36.75,0,T1:2@15265.00|T2:2@15265.75|S:1@15237.75,2023-02-09T05:45:03.000Z,45.50,0,T1:4@15265.00|T2:3@15265.75|S:3@15237.75,2023-02-09T05:45:03.000Z
p5,2023-02-09T03:15:00.000Z,2023-02-09,sell,15277.5,15300.00,15322.5,15251.5,15250.75,true,,2023-02-09T05:45:54.000Z,-455.00,0,S:10@15323.00,2023-02-09T08:17:57.000Z,-342.50,1,E2:5@15300.00|S:10@15323.00,2023-02-09T08:17:57.000Z,-342.50,1,E2:5@15300.00|S:10@15323.00,2023-02-09T08:17:57.000Z,-455.00,0,S:10@15323.00,2023-02-09T08:17:57.000Z
p3,2023-02-09T03:30:00.000Z,2023-02-09,buy,15243.25,15235.13,15227,15255,15257.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2023-02-09T05:30:00.000Z,2023-02-09,sell,15298,15309.63,15321.25,15262.5,15251,true,,2023-02-09T08:01:03.000Z,-237.50,0,S:10@15321.75,2023-02-09T08:17:57.000Z,-179.38,1,E2:5@15309.63|S:10@15321.75,2023-02-09T08:17:57.000Z,-179.38,1,E2:5@15309.63|S:10@15321.75,2023-02-09T08:17:57.000Z,-237.50,0,S:10@15321.75,2023-02-09T08:17:57.000Z
p4,2023-02-09T06:30:00.000Z,2023-02-09,sell,15299,15306.63,15314.25,15276.75,15274.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-09T07:45:00.000Z,2023-02-09,sell,15281.5,15291.75,15302,15270.75,15262.25,true,,2023-02-09T07:56:00.000Z,-210.00,0,S:10@15302.50,2023-02-09T08:01:30.000Z,-158.75,1,E2:5@15291.75|S:10@15302.50,2023-02-09T08:01:30.000Z,-158.75,1,E2:5@15291.75|S:10@15302.50,2023-02-09T08:01:30.000Z,-210.00,0,S:10@15302.50,2023-02-09T08:01:30.000Z
p2,2023-02-09T08:15:00.000Z,2023-02-09,sell,15326.75,15336.00,15345.25,15310,15298.5,true,,2023-02-09T08:19:19.000Z,-190.00,0,S:10@15345.75,2023-02-09T08:23:24.000Z,-143.75,1,E2:5@15336.00|S:10@15345.75,2023-02-09T08:23:24.000Z,-143.75,1,E2:5@15336.00|S:10@15345.75,2023-02-09T08:23:24.000Z,-190.00,0,S:10@15345.75,2023-02-09T08:23:24.000Z
p2,2023-02-09T10:30:00.000Z,2023-02-09,sell,15405.25,15416.50,15427.75,15354.25,15334,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p3,2023-02-09T13:30:00.000Z,2023-02-09,buy,15337.25,15329.63,15322,15357.5,15363.25,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p4,2023-02-09T14:00:00.000Z,2023-02-09,sell,15421.75,15437.00,15452.25,15371,15362.75,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p5,2023-02-09T14:00:00.000Z,2023-02-09,buy,15337.5,15320.00,15302.5,15401.75,15425.75,true,,2023-02-09T14:41:16.000Z,-355.00,0,S:10@15302.00,2023-02-09T15:27:16.000Z,-267.50,1,E2:5@15320.00|S:10@15302.00,2023-02-09T15:27:16.000Z,-267.50,1,E2:5@15320.00|S:10@15302.00,2023-02-09T15:27:16.000Z,-355.00,0,S:10@15302.00,2023-02-09T15:27:16.000Z
p2,2023-02-09T14:30:00.000Z,2023-02-09,sell,15437.75,15448.75,15459.75,15395,15393.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
real,2023-02-09T14:45:00.000Z,2023-02-09,sell,15374,15391.50,15409,15314.25,15307,true,,2023-02-09T14:51:56.000Z,1250.75,0,T1:4@15314.25|T2:3@15307.00|F:3@15103.75,2023-02-09T21:00:00.000Z,523.75,0,T1:2@15314.25|T2:2@15307.00|F:1@15103.75,2023-02-09T21:00:00.000Z,523.75,0,T1:2@15314.25|T2:2@15307.00|F:1@15103.75,2023-02-09T21:00:00.000Z,1250.75,0,T1:4@15314.25|T2:3@15307.00|F:3@15103.75,2023-02-09T21:00:00.000Z
p1,2023-02-09T15:30:00.000Z,2023-02-09,sell,15342.75,15366.63,15390.5,15270.5,15268,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
p2,2023-02-09T15:30:00.000Z,2023-02-09,sell,15314.25,15325.50,15336.75,15277.75,15255,true,,2023-02-09T15:33:35.000Z,-230.00,0,S:10@15337.25,2023-02-09T15:50:11.000Z,-173.75,1,E2:5@15325.50|S:10@15337.25,2023-02-09T15:50:11.000Z,-173.75,1,E2:5@15325.50|S:10@15337.25,2023-02-09T15:50:11.000Z,-230.00,0,S:10@15337.25,2023-02-09T15:50:11.000Z
p2,2023-02-09T19:30:00.000Z,2023-02-09,buy,15092,15075.50,15059,15140,15141.5,false,close_beyond_leg_terminus,,,,,,,,,,,,,,,,,
